ID;INSEE_COM;INSEE_DEP;INSEE_REG;CODE_EPCI;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2
COMMUNE_0000000009738220;54222;54;44;200067643;GERBEVILLER;1349;11;1046
COMMUNE_0000000009734708;14096;14;28;200069524;BREMOY;226;NA;NA
COMMUNE_0000000009750532;3166;3;84;200071389;MAZERIER;299;1;1220
COMMUNE_0000000009750422;74042;74;84;200000172;BONNEVILLE;12735;155;2616
COMMUNE_0000000009737886;51236;51;44;200066835;ESSARTS LE VICOMTE;142;NA;NA
COMMUNE_0000000009737993;28368;28;24;200069912;SAUCELLE;192;2;1249
COMMUNE_0000000009727726;62362;62;32;200069482;FREVILLERS;243;1;1037
COMMUNE_0000000009743805;70254;70;27;247000821;FREDERIC FONTAINE;260;3;1434
COMMUNE_0000000009755815;24361;24;75;200034833;SAINT AGNE;438;4;1449
COMMUNE_0000000009730896;55095;55;44;200066132;CESSE;119;NA;NA
COMMUNE_0000000009737564;61406;61;28;200068468;SAINT HILAIRE SUR RISLE;314;4;1563
COMMUNE_0000000009740936;45133;45;24;200066280;ENGENVILLE;566;7;1509
COMMUNE_0000000009732548;60462;60;32;200067973;NOAILLES;2842;35;1876
COMMUNE_0000000009761248;31538;31;76;200068815;SAVERES;213;1;2243
COMMUNE_0000000009756889;48013;48;76;244800405;BADAROUX;963;6;1588
COMMUNE_0000000009730856;57764;57;44;245700695;ZOUFFTGEN;1208;NA;NA
COMMUNE_0000000009729510;76112;76;28;200068534;BOIS ROBERT;344;4;1465
COMMUNE_0000000009730547;8063;8;44;240800847;BESACE;138;NA;NA
COMMUNE_0000000009728814;80378;80;32;200037059;GINCHY;62;1;2182
COMMUNE_0000000009747028;58202;58;27;200067882;OUGNY;25;3;668
COMMUNE_0000000009746329;37210;37;24;200043081;SAINT BENOIT LA FORET;852;10;1705
COMMUNE_0000000009757544;33190;33;75;200043982;GOUALADE;97;2;1131
COMMUNE_0000000009756992;33508;33;75;200044394;SAVIGNAC;637;11;1579
COMMUNE_0000000009729302;76564;76;28;200069839;SAINT AUBIN SUR MER;185;4;2191
COMMUNE_0000000009762172;31296;31;76;200073146;LESTELLE DE SAINT MARTORY;437;3;749
COMMUNE_0000000009734993;77525;77;11;200033090;VINANTES;383;5;2109
COMMUNE_0000000009744185;70299;70;27;247000623;LAVONCOURT;314;3;739
COMMUNE_0000000009761037;65403;65;76;200072106;SANOUS;97;1;1652
COMMUNE_0000000009742134;70242;70;27;200041721;FONTENOIS LA VILLE;136;4;523
COMMUNE_0000000009753756;38218;38;84;200059392;MARCILLOLES;1071;4;1151
COMMUNE_0000000009756156;26015;26;84;200040509;AUBENASSON;67;NA;NA
COMMUNE_0000000009759234;12067;12;76;241200906;CLAPIER;79;NA;NA
COMMUNE_0000000009742582;45314;45;24;244500427;SULLY LA CHAPELLE;421;7;1416
COMMUNE_0000000009756829;5167;5;93;200068765;SIGOTTIER;90;NA;NA
COMMUNE_0000000009752834;42122;42;84;200065886;LEZIGNEUX;1701;13;1738
COMMUNE_0000000009755623;33078;33;75;243301454;CABARA;515;10;1632
COMMUNE_0000000009758143;30129;30;76;200066918;GENERARGUES;704;3;2650
COMMUNE_0000000009754311;19015;19;75;200043172;AYEN;721;6;1164
COMMUNE_0000000009758679;6015;6;93;240600593;BERRE LES ALPES;1259;17;2847
COMMUNE_0000000009752385;24070;24;75;200071819;BUSSEROLLES;501;8;985
COMMUNE_0000000009742428;70071;70;27;247000854;BEULOTTE SAINT LAURENT;58;3;2680
COMMUNE_0000000009750276;42163;42;84;200035731;PACAUDIERE;1050;12;995
COMMUNE_0000000009745133;18259;18;24;200069227;SURY ES BOIS;264;2;997
COMMUNE_0000000009734042;27589;27;28;242700623;SAINT PIERRE DE BAILLEUL;963;1;2309
COMMUNE_0000000009741284;45159;45;24;200071850;GRANGERMONT;194;4;1467
COMMUNE_0000000009732178;76039;76;28;200023414;AUTHIEUX SUR LE PORT SAINT OUEN;1254;9;1764
COMMUNE_0000000009746389;44039;44;52;200067346;CHEIX EN RETZ;1047;18;2510
COMMUNE_0000000009745047;21056;21;27;200072825;BEIRE LE CHATEL;849;6;1426
COMMUNE_0000000009760223;32234;32;76;200023620;MARESTAING;313;1;2155
COMMUNE_0000000009731601;8086;8;44;240800920;BRIQUENAY;102;NA;NA
COMMUNE_0000002200276591;60054;60;32;246000582;HAUTS TALICAN;884;16;1740
COMMUNE_0000000009738803;77089;77;11;247700701;CHAPELLE RABLAIS;965;14;2042
COMMUNE_0000000009757318;46010;46;76;244600532;AUJOLS;363;1;923
COMMUNE_0000000009753467;73257;73;84;200023299;BELLEVILLE;3488;41;4961
COMMUNE_0000000009750436;74066;74;84;200070852;CHAVANNAZ;233;1;4137
COMMUNE_0000000009746537;58205;58;27;200067890;OUROUX EN MORVAN;632;15;1039
COMMUNE_0000000009758485;4031;4;93;200067437;BRAS D ASSE;574;9;1912
COMMUNE_0000000009756038;24206;24;75;200041051;GRIVES;131;NA;NA
COMMUNE_0000000009733665;14738;14;28;200065597;VERSON;3557;4;2269
COMMUNE_0000000009758201;82112;82;76;200066322;MOISSAC;12652;138;1213
COMMUNE_0000000009730465;76725;76;28;247600505;VATTETOT SOUS BEAUMONT;581;7;1544
COMMUNE_0000000009750642;17063;17;75;200041614;BREUIL LA REORTE;456;1;1718
COMMUNE_0000000009756461;46015;46;76;200067361;BAGNAC SUR CELE;1477;7;1208
COMMUNE_0000000009742312;72184;72;52;200040475;MAREIL EN CHAMPAGNE;381;4;3686
COMMUNE_0000000009729923;2634;2;32;240200634;RAILLIMONT;78;NA;NA
COMMUNE_0000002200276530;30339;30;76;200034601;VAL D AIGOUAL;1469;34;1439
COMMUNE_0000000009740135;91544;91;11;200017846;SAINT CYR LA RIVIERE;517;7;2261
COMMUNE_0000000009753115;63275;63;84;200070407;PERRIER;893;8;1501
COMMUNE_0000000009739949;88398;88;44;200071066;ROUGES EAUX;89;2;930
COMMUNE_0000000009729250;80699;80;32;200071181;SAINT AUBIN RIVIERE;111;NA;NA
COMMUNE_0000000009733999;95328;95;11;249500430;LABBEVILLE;617;12;3387
COMMUNE_0000000009735302;57551;57;44;200068146;POSTROFF;210;NA;NA
COMMUNE_0000000009751553;63089;63;84;200070753;CHAPPES;1667;16;1943
COMMUNE_0000000009736928;51420;51;44;200067379;OUTREPONT;86;NA;NA
COMMUNE_0000000009745602;25265;25;27;242500361;GENEUILLE;1342;3;2593
COMMUNE_0000000009759867;83028;83;93;248300493;CALLAS;1880;17;2921
COMMUNE_0000000009736368;54215;54;44;245400601;FROUARD;6566;59;1700
COMMUNE_0000000009750696;1314;1;84;200029999;PRIAY;1707;11;1731
COMMUNE_0000000009756997;33021;33;75;200044394;AUROS;1017;16;1904
COMMUNE_0000000009734679;14039;14;28;200066710;BARBERY;820;1;1797
COMMUNE_0000000009742101;68315;68;44;246800569;SOULTZ HAUT RHIN;7111;NA;NA
COMMUNE_0000000009751081;87118;87;75;248719312;PEYRILHAC;1263;17;1096
COMMUNE_0000000009746478;21103;21;27;242101509;BRAZEY EN PLAINE;2391;7;1521
COMMUNE_0000000009735517;92036;92;11;200054781;GENNEVILLIERS;46653;152;4213
COMMUNE_0000000009737024;92060;92;11;200054781;PLESSIS ROBINSON;29028;391;5326
COMMUNE_0000000009729746;80301;80;32;200071181;FAMECHON;260;3;1498
COMMUNE_0000000009752638;24381;24;75;200071819;SAINT BARTHELEMY DE BUSSIERE;212;1;1211
COMMUNE_0000000009746010;18272;18;24;200069227;VEAUGUES;654;8;740
COMMUNE_0000000009745897;25414;25;27;200041887;MOUTHEROT;129;NA;NA
COMMUNE_0000000009736109;27230;27;28;200040277;EZY SUR EURE;3658;11;1662
COMMUNE_0000000009746772;71165;71;27;200070530;CUSSY EN MORVAN;409;11;1147
COMMUNE_0000000009745558;25554;25;27;242504371;SURMONT;124;NA;NA
COMMUNE_0000000009757723;47058;47;75;244701355;CAUBEYRES;252;3;911
COMMUNE_0000000009732686;14316;14;28;200065563;GRANGUES;241;6;2536
COMMUNE_0000000009733139;27605;27;28;200066017;SAINT SYLVESTRE DE CORMEILLES;250;NA;NA
COMMUNE_0000000009760839;64083;64;75;200067288;AUTEVIELLE SAINT MARTIN BIDEREN;212;1;354
COMMUNE_0000000009733902;51488;51;44;245100615;SAINT IMOGES;318;3;3700
COMMUNE_0000000009729785;76283;76;28;200070068;FRESLES;235;2;1373
COMMUNE_0000000009748258;39232;39;27;243900610;FORT DU PLASNE;442;5;1093
COMMUNE_0000000009737088;27182;27;28;200066462;COURTEILLES;147;1;1615
COMMUNE_0000000009732024;2656;2;32;240200576;ROUCY;388;4;1042
COMMUNE_0000000009737767;54163;54;44;200069433;DOMJEVIN;254;3;567
COMMUNE_0000000009746793;58207;58;27;245804406;PARIGNY LES VAUX;960;15;1182
COMMUNE_0000000009728029;62037;62;32;200033579;ANZIN SAINT AUBIN;2755;41;1982
COMMUNE_0000000009755767;46017;46;76;200066371;BANNES;128;1;882
COMMUNE_0000000009741305;28364;28;24;242852465;SANCHEVILLE;832;11;1272
COMMUNE_0000000009742167;52432;52;44;200072999;ROLAMPONT;1512;13;838
COMMUNE_0000000009741847;52401;52;44;200068658;POULANGY;400;2;837
COMMUNE_0000000009762932;11031;11;76;200043776;BELFORT SUR REBENTY;30;1;1143
COMMUNE_0000000009731214;57214;57;44;245700695;FIXEM;423;NA;NA
COMMUNE_0000000009727921;62661;62;32;200044030;BOUIN PLUMOISON;493;2;1048
COMMUNE_0000000009736474;77240;77;11;200072544;JOUY SUR MORIN;2098;31;2015
COMMUNE_0000000009735285;67133;67;44;200067783;ESCHBOURG;483;NA;NA
COMMUNE_0000000009754120;24115;24;75;200040392;CHATEAU L EVEQUE;2149;14;1376
COMMUNE_0000000009741662;28233;28;24;200069961;MARBOUE;1133;14;1025
COMMUNE_0000000009762129;9180;9;76;200044469;MANSES;129;NA;NA
COMMUNE_0000000009748838;85223;85;52;200073260;SAINTE HERMINE;2899;44;1090
COMMUNE_0000000009760254;32164;32;76;243200508;JUILLAC;124;1;1083
COMMUNE_0000000009760762;32252;32;76;243200425;MIELAN;1149;12;1127
COMMUNE_0000000009740580;28119;28;24;200070167;CROIX DU PERCHE;165;6;1238
COMMUNE_0000000009745604;25186;25;27;242500361;CUSSEY SUR L OGNON;1029;3;2035
COMMUNE_0000000009754619;38018;38;84;200070431;AUBERIVES EN ROYANS;382;NA;NA
COMMUNE_0000000009761036;65035;65;76;200072106;ARTAGNAN;513;4;966
COMMUNE_0000000009730420;76369;76;28;200070449;HOUSSAYE BERANGER;535;3;2089
COMMUNE_0000000009761315;65146;65;76;200069300;CHIS;315;NA;NA
COMMUNE_0000000009749279;74157;74;84;200067551;LYAUD;1713;12;3452
COMMUNE_0000000009761779;65272;65;76;200070803;LHEZ;77;1;1058
COMMUNE_0000000009742360;56180;56;53;200066785;PORCARO;722;7;972
COMMUNE_0000000009735053;78642;78;11;200059889;VERNEUIL SUR SEINE;15475;213;3364
COMMUNE_0000000009759344;40070;40;75;244000824;CASTANDET;396;7;1658
COMMUNE_0000000009736775;67389;67;44;246700488;REICHSTETT;4430;NA;NA
COMMUNE_0000000009731412;60290;60;32;200067999;GUIGNECOURT;384;3;1964
COMMUNE_0000000009755754;15030;15;84;200066678;CAYROLS;294;1;649
COMMUNE_0000000009745202;49007;49;52;244900015;ANGERS;151229;2820;2286
COMMUNE_0000000009746150;25058;25;27;242500361;BEURE;1364;10;1799
COMMUNE_0000000009755890;33090;33;75;243301165;CANEJAN;5520;65;3513
COMMUNE_0000000009728252;80810;80;32;200069672;VITZ SUR AUTHIE;127;2;1035
COMMUNE_0000000009762009;65338;65;76;246500482;ORIGNAC;263;NA;NA
COMMUNE_0000000009727138;62076;62;32;200072478;BAINGHEN;232;2;1221
COMMUNE_0000000009749036;85176;85;52;200071934;PISSOTTE;1127;10;1136
COMMUNE_0000000009745988;58015;58;27;200067692;ASNAN;127;1;648
COMMUNE_0000000009745595;25014;25;27;242500361;AMAGNEY;807;3;1274
COMMUNE_0000000009746386;44133;44;52;200067346;PORT SAINT PERE;2910;49;2286
COMMUNE_0000000009732121;60313;60;32;200067999;HERMES;2494;21;1919
COMMUNE_0000000009741640;45214;45;24;244500484;MONTIGNY;249;8;1393
COMMUNE_0000000009753239;73015;73;84;200040798;ALLUES;1829;12;6918
COMMUNE_0000000009735833;57625;57;44;245701206;SALONNES;193;NA;NA
COMMUNE_0000000009741147;88381;88;44;200068773;RELANGES;211;4;622
COMMUNE_0000000009728298;59194;59;32;200043321;ENGLEFONTAINE;1307;19;1119
COMMUNE_0000000009732249;14565;14;28;241400555;SAINT COME DE FRESNE;265;NA;NA
COMMUNE_0000000009731189;50176;50;28;200067205;ETANG BERTRAND;338;3;1208
COMMUNE_0000000009733069;27026;27;28;200071843;AUTHEVERNES;397;1;1891
COMMUNE_0000000009741945;45341;45;24;200035764;VILLENEUVE SUR CONIE;209;2;994
COMMUNE_0000000009762115;11032;11;76;200071926;BELLEGARDE DU RAZES;234;2;1311
COMMUNE_0000000009753694;17424;17;75;200041523;SEMOUSSAC;343;1;1250
COMMUNE_0000000009760424;31439;31;76;200071298;PRESERVILLE;718;5;2402
COMMUNE_0000000009763433;66142;66;76;246600464;PLANES;53;NA;NA
COMMUNE_0000000009733542;27408;27;28;200072312;MEZIERES EN VEXIN;620;NA;NA
COMMUNE_0000000009741454;68351;68;44;200066025;VOGELGRUN;659;NA;NA
COMMUNE_0000000009741832;88248;88;44;200068773;ISCHES;159;1;769
COMMUNE_0000000009740120;91463;91;11;249100157;ONCY SUR ECOLE;1024;13;2633
COMMUNE_0000000009730728;76535;76;28;200069730;RONCHEROLLES EN BRAY;488;10;1481
COMMUNE_0000000009728864;80488;80;32;200070993;LONGPRE LES CORPS SAINTS;1656;25;1440
COMMUNE_0000000221463606;31300;31;76;200072643;LIEOUX;126;1;1098
COMMUNE_0000000009758480;4022;4;93;200068625;BARREME;439;8;1125
COMMUNE_0000000009754849;7039;7;84;200073096;BOZAS;243;1;833
COMMUNE_0000000009734464;2465;2;32;240200584;MARIGNY EN ORXOIS;484;9;1560
COMMUNE_0000000009758222;47133;47;75;200068948;LAMONTJOIE;523;7;1062
COMMUNE_0000000009742068;29136;29;53;242900694;LOCUNOLE;1152;6;1259
COMMUNE_0000000009751872;16398;16;75;200072049;VERNEUIL;98;1;1209
COMMUNE_0000000009739871;22069;22;53;200068989;GUENROC;219;6;1245
COMMUNE_0000000009745245;25402;25;27;200023075;MONTJOIE LE CHATEAU;28;NA;NA
COMMUNE_0000000009727497;62562;62;32;200069235;MATRINGHEM;191;1;950
COMMUNE_0000000009741866;10029;10;44;200069003;BALNOT SUR LAIGNES;154;NA;NA
COMMUNE_0000000009748254;25142;25;27;200069565;CHAUX NEUVE;312;1;3206
COMMUNE_0000000009745310;25073;25;27;242500361;BONNAY;841;NA;NA
COMMUNE_0000000009757720;47251;47;75;200068922;SAINT LEON;318;2;1000
COMMUNE_0000000009760848;64282;64;75;200067106;JATXOU;1142;2;2170
COMMUNE_0000000009757541;47026;47;75;244701355;BEAUZIAC;248;8;1772
COMMUNE_0000000009750629;17401;17;75;200041689;SAINT SEVERIN SUR BOUTONNE;102;2;773
COMMUNE_0000000009762469;65182;65;76;200070811;GAILLAGOS;128;1;1875
COMMUNE_0000000009736026;93063;93;11;200054781;ROMAINVILLE;26510;185;5141
COMMUNE_0000000009730041;80349;80;32;200070969;FRANSURES;134;NA;NA
COMMUNE_0000000009728687;80470;80;32;248000747;LEALVILLERS;167;NA;NA
COMMUNE_0000000009737742;67500;67;44;246700306;URMATT;1487;NA;NA
COMMUNE_0000000009730806;76167;76;28;200084952;CAUVILLE SUR MER;1524;20;2313
COMMUNE_0000000009738765;51155;51;44;200066835;CLESLES;628;NA;NA
COMMUNE_0000000009754077;19208;19;75;241900133;SAINT HILAIRE FOISSAC;194;3;976
COMMUNE_0000000009737176;50271;50;28;200069425;LINGEARD;79;NA;NA
COMMUNE_0000000009729395;2060;2;32;240200493;BEAUVOIS EN VERMANDOIS;275;NA;NA
COMMUNE_0000000009744229;21516;21;27;242101491;QUINCEROT;77;NA;NA
COMMUNE_0000000009744142;70271;70;27;247000714;GOUHENANS;395;7;1207
COMMUNE_0000000009730613;2041;2;32;200071785;AUTREVILLE;815;4;1028
COMMUNE_0000000009756962;47179;47;75;200068930;MONSEMPRON LIBOS;2101;21;938
COMMUNE_0000000009744892;37137;37;24;200072981;LUBLE;145;1;387
COMMUNE_0000000009749701;17303;17;75;200041499;RONDE;1055;19;1405
COMMUNE_0000000009732056;2805;2;32;240200477;VILLENEUVE SAINT GERMAIN;2517;24;1469
COMMUNE_0000000009761577;64216;64;75;200067296;ESPOEY;1139;1;1471
COMMUNE_0000000009746433;25149;25;27;200068070;CHENECEY BUILLON;520;NA;NA
COMMUNE_0000000009735438;51381;51;44;200066850;MONTMORT LUCY;603;7;2491
COMMUNE_0000000009747719;58055;58;27;200067700;CHAMPVERT;819;16;1089
COMMUNE_0000000009729614;2038;2;32;240200634;AUTELS;58;NA;NA
COMMUNE_0000000009749169;3202;3;84;200071496;NOYANT D ALLIER;653;11;707
COMMUNE_0000000009760797;64361;64;75;200067296;LUSSAGNET LUSSON;168;NA;NA
COMMUNE_0000000009763385;66068;66;76;200049211;ESCARO;109;1;909
COMMUNE_0000000009746536;58125;58;27;200067890;GIEN SUR CURE;95;2;680
COMMUNE_0000000009741438;56110;56;53;245614417;LIGNOL;869;17;856
COMMUNE_0000000009728277;59649;59;32;200043263;WATTIGNIES LA VICTOIRE;244;3;988
COMMUNE_0000000009741642;45011;45;24;244500542;ATTRAY;210;4;1620
COMMUNE_0000000009749553;1236;1;84;200071751;MARSONNAS;981;5;1825
COMMUNE_0000000009750317;3161;3;84;200071082;MARCILLAT EN COMBRAILLE;898;4;921
COMMUNE_0000000009757219;4058;4;93;200067825;CLARET;268;2;2583
COMMUNE_0000000009751684;17058;17;75;241700699;BOURCEFRANC LE CHAPUS;3447;40;1849
COMMUNE_0000000009734603;27099;27;28;200071454;BOULAY MORIN;771;2;1817
COMMUNE_0000000009760704;31058;31;76;243100633;BELBEZE DE LAURAGAIS;121;1;2250
COMMUNE_0000000009740398;88385;88;44;200068682;REMONCOURT;610;5;816
COMMUNE_0000000009743518;52023;52;44;200027308;AUBERIVE;181;NA;NA
COMMUNE_0000000009759962;81298;81;76;200034023;TEULAT;494;3;2114
COMMUNE_0000000009729973;2246;2;32;200071892;CUGNY;601;5;1139
COMMUNE_0000000009759620;6090;6;93;200039857;PEGOMAS;7909;48;3999
COMMUNE_0000000009757118;12148;12;76;241200674;MONTBAZENS;1393;3;1219
COMMUNE_0000000009750787;23234;23;75;200067593;SAINT PRIEST;162;1;750
COMMUNE_0000000009742737;68334;68;44;200036465;THANN;7838;NA;NA
COMMUNE_0000000009753018;38520;38;84;200068567;VALENCOGNE;678;NA;NA
COMMUNE_0000000009746249;58180;58;27;200067890;MONTSAUCHE LES SETTONS;531;12;1306
COMMUNE_0000000009752424;16169;16;75;200070514;JAVREZAC;591;10;1255
COMMUNE_0000000009733690;14506;14;28;200066801;PLANQUERY;239;2;1579
COMMUNE_0000000009742418;68344;68;44;246800205;URBES;434;NA;NA
COMMUNE_0000000009743005;35012;35;53;200070662;BAIN DE BRETAGNE;7243;95;1645
COMMUNE_0000000009751909;17426;17;75;200036473;SEURE;252;5;1239
COMMUNE_0000000009730565;8117;8;44;240800862;CHESNOIS AUBONCOURT;173;NA;NA
COMMUNE_0000000009734630;27129;27;28;200066413;CAORCHES SAINT NICOLAS;585;NA;NA
COMMUNE_0000000009738197;54040;54;44;200069433;BADONVILLER;1554;10;892
COMMUNE_0000000009748833;85056;85;52;200073260;CHAPELLE THEMER;382;8;1292
COMMUNE_0000000009761949;31267;31;76;200066819;LAHITERE;57;NA;NA
COMMUNE_0000000009741571;10229;10;44;200069250;MAUPAS;107;4;1323
COMMUNE_0000000009739536;88182;88;44;200071066;FRAPELLE;193;2;1180
COMMUNE_0000000009743575;45079;45;24;200067676;CHARME;148;3;909
COMMUNE_0000000009757175;47042;47;75;244701405;BRUGNAC;181;2;1114
COMMUNE_0000000009729125;2574;2;32;240200600;ORIGNY EN THIERACHE;1461;9;851
